"Level";"Place0";"Place1";"Place2";"Longitude";"Latitude";"Zoom";"Icon"
2;"Switzerland";"Waadt (Vaud) (VD)";"Cottens VD";"E6.45446";"N46.57259";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Reverolle";"E6.43970";"N46.54243";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Bussy-Chardonney";"E6.44263";"N46.52914";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Sévery";"E6.43801";"N46.57589";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Pampigny";"E6.42891";"N46.58164";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Apples";"E6.42862";"N46.55225";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Boulens";"E6.71900";"N46.68187";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Bussy-sur-Moudon";"E6.81112";"N46.68674";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Chavannes-sur-Moudon";"E6.80835";"N46.65711";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Curtilles";"E6.84759";"N46.70267";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Dompierre VD";"E6.88253";"N46.70841";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Hermenches";"E6.76019";"N46.64190";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Lovatens";"E6.86510";"N46.69336";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Lucens";"E6.83799";"N46.71032";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Oulens-sur-Lucens";"E6.80812";"N46.70440";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Forel-sur-Lucens";"E6.82298";"N46.72895";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Cremin";"E6.84250";"N46.72414";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Brenles";"E6.85419";"N46.67115";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Chesalles-sur-Moudon";"E6.83293";"N46.67517";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Sarzens";"E6.85010";"N46.68227";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Moudon";"E6.79912";"N46.66815";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Ogens";"E6.72200";"N46.71105";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Prévonloup";"E6.88153";"N46.69978";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Rossenges";"E6.77295";"N46.65372";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Syens";"E6.77876";"N46.64603";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Villars-le-Comte";"E6.79962";"N46.71064";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Vucherens";"E6.77393";"N46.62253";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Chapelle-sur-Moudon";"E6.73485";"N46.66990";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Martherenges";"E6.75322";"N46.66109";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Peyres-Possens";"E6.70689";"N46.66333";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Chanéaz";"E6.74274";"N46.72964";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Thierrens";"E6.75622";"N46.70303";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Correvon";"E6.73722";"N46.71588";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Denezy";"E6.78472";"N46.71975";;
2;"Switzerland";"Waadt (Vaud) (VD)";"St-Cierges";"E6.73243";"N46.68938";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Neyruz-sur-Moudon";"E6.78719";"N46.69782";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Arnex-sur-Nyon";"E6.19147";"N46.37533";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Arzier-Le Muids";"E6.20735";"N46.46051";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Bassins";"E6.23150";"N46.46213";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Begnins";"E6.25152";"N46.44079";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Bogis-Bossey";"E6.16626";"N46.35382";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Borex";"E6.17760";"N46.37869";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Chavannes-de-Bogis";"E6.16231";"N46.34437";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Chavannes-des-Bois";"E6.13376";"N46.31597";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Chéserex";"E6.17505";"N46.40072";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Coinsins";"E6.23938";"N46.42361";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Commugny";"E6.18039";"N46.32017";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Coppet";"E6.19309";"N46.31587";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Crans VD";"E6.20636";"N46.35590";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Crassier";"E6.16378";"N46.37427";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Duillier";"E6.23303";"N46.40897";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Eysins";"E6.20470";"N46.37930";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Founex";"E6.19273";"N46.33292";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Genolier";"E6.21792";"N46.43465";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Gingins";"E6.17970";"N46.40948";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Givrins";"E6.20212";"N46.42926";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Gland";"E6.26521";"N46.42369";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Grens";"E6.19207";"N46.39495";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Mies";"E6.17092";"N46.30540";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Nyon";"E6.23800";"N46.38081";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Prangins";"E6.24985";"N46.39452";;
2;"Switzerland";"Waadt (Vaud) (VD)";"La Rippe";"E6.15026";"N46.38168";;
2;"Switzerland";"Waadt (Vaud) (VD)";"St-Cergue";"E6.15879";"N46.44794";;
2;"Switzerland";"Waadt (Vaud) (VD)";"La Cure";"E6.07544";"N46.46368";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Signy";"E6.20209";"N46.39103";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Tannay";"E6.17623";"N46.30881";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Trélex";"E6.20394";"N46.41321";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Le Vaud";"E6.23458";"N46.47729";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Vich";"E6.24966";"N46.42933";;
2;"Switzerland";"Waadt (Vaud) (VD)";"L'Abergement";"E6.48941";"N46.75438";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Agiez";"E6.50679";"N46.71825";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Arnex-sur-Orbe";"E6.51919";"N46.69324";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Ballaigues";"E6.41475";"N46.72924";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Baulmes";"E6.51826";"N46.79093";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Bavois";"E6.56561";"N46.68535";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Bofflens";"E6.49889";"N46.70309";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Bretonnières";"E6.47519";"N46.71212";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Chavornay";"E6.57053";"N46.70143";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Corcelles-sur-Chavornay";"E6.60004";"N46.70375";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Essert-Pittet";"E6.58386";"N46.72778";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Les Clées";"E6.46275";"N46.73154";;
2;"Switzerland";"Waadt (Vaud) (VD)";"La Russille";"E6.47855";"N46.73602";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Croy";"E6.47672";"N46.69432";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Juriens";"E6.44891";"N46.69129";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Lignerolle";"E6.45639";"N46.74009";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Montcherand";"E6.51063";"N46.73265";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Orbe";"E6.53298";"N46.72460";;
2;"Switzerland";"Waadt (Vaud) (VD)";"La Praz";"E6.42708";"N46.66772";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Premier";"E6.44523";"N46.70446";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Rances";"E6.53092";"N46.76119";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Romainmôtier";"E6.46144";"N46.69349";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Sergey";"E6.49971";"N46.75073";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Valeyres-sous-Rances";"E6.51933";"N46.75192";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Vallorbe";"E6.38003";"N46.71290";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Vaulion";"E6.39039";"N46.68922";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Vuiteboeuf";"E6.54986";"N46.80707";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Corcelles-le-Jorat";"E6.74151";"N46.60648";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Maracon";"E6.87101";"N46.54966";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Montpreveyres";"E6.74818";"N46.58423";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Ropraz";"E6.75166";"N46.61495";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Servion";"E6.78534";"N46.57808";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Les Cullayes";"E6.75145";"N46.57322";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Vulliens";"E6.79669";"N46.62167";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Montaubion-Chardonney";"E6.71432";"N46.64707";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Villars-Tiercelin";"E6.70443";"N46.62699";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Peney-le-Jorat";"E6.72759";"N46.63395";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Villars-Mendraz";"E6.72937";"N46.64734";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Sottens";"E6.74210";"N46.65548";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Essertes";"E6.78913";"N46.56243";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Palézieux";"E6.83778";"N46.54256";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Palézieux-Village";"E6.83045";"N46.55669";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Les Tavernes";"E6.81061";"N46.55483";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Les Thioleyres";"E6.81195";"N46.53968";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Oron-le-Châtel";"E6.83763";"N46.57472";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Bussigny-sur-Oron";"E6.86291";"N46.56967";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Chesalles-sur-Oron";"E6.85358";"N46.57666";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Oron-la-Ville";"E6.82728";"N46.57048";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Châtillens";"E6.81694";"N46.56787";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Vuibroye";"E6.80538";"N46.57200";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Ecoteaux";"E6.86231";"N46.54573";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Ferlens VD";"E6.78568";"N46.58897";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Mézières VD";"E6.77121";"N46.59523";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Carrouge VD";"E6.77523";"N46.60478";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Champtauroz";"E6.78777";"N46.76020";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Chevroux";"E6.90724";"N46.88756";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Corcelles-près-Payerne";"E6.96121";"N46.83163";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Grandcour";"E6.93048";"N46.87190";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Henniez";"E6.88405";"N46.74138";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Missy";"E6.97039";"N46.88037";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Payerne";"E6.93776";"N46.82073";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Vers-chez-Perrin";"E6.94266";"N46.79641";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Trey";"E6.92591";"N46.77026";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Treytorrens (Payerne)";"E6.80086";"N46.77113";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Sédeilles";"E6.93286";"N46.74939";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Rossens VD";"E6.92238";"N46.73508";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Villarzel";"E6.91268";"N46.74888";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Granges-près-Marnand";"E6.88962";"N46.75994";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Marnand";"E6.90112";"N46.75611";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Seigneux";"E6.87853";"N46.72810";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Sassel";"E6.85765";"N46.77723";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Combremont-le-Grand";"E6.81821";"N46.76192";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Combremont-le-Petit";"E6.80918";"N46.74944";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Villars-Bramard";"E6.89854";"N46.71839";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Cerniaz VD";"E6.89599";"N46.72720";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Château-d'Oex";"E7.12943";"N46.47274";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Les Moulins";"E7.10665";"N46.46018";;
2;"Switzerland";"Waadt (Vaud) (VD)";"L'Etivaz";"E7.14783";"N46.42457";;
2;"Switzerland";"Waadt (Vaud) (VD)";"La Lécherette";"E7.10627";"N46.42130";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Rossinière";"E7.08117";"N46.46635";;
2;"Switzerland";"Waadt (Vaud) (VD)";"La Tine";"E7.04950";"N46.46884";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Rougemont";"E7.20624";"N46.48755";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Flendruz";"E7.18247";"N46.48348";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Allaman";"E6.39530";"N46.47084";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Bursinel";"E6.30418";"N46.43835";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Bursins";"E6.28985";"N46.45310";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Burtigny";"E6.25926";"N46.46491";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Dully";"E6.29477";"N46.42936";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Essertines-sur-Rolle";"E6.31789";"N46.49314";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Gilly";"E6.30027";"N46.45922";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Luins";"E6.27273";"N46.44643";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Mont-sur-Rolle";"E6.33695";"N46.47093";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Perroy";"E6.36540";"N46.46759";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Rolle";"E6.33617";"N46.45856";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Tartegnin";"E6.31506";"N46.46637";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Vinzel";"E6.27887";"N46.44816";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Le Pont";"E6.33153";"N46.66459";;
2;"Switzerland";"Waadt (Vaud) (VD)";"L'Abbaye";"E6.31960";"N46.65009";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Les Bioux";"E6.27429";"N46.62217";;
2;"Switzerland";"Waadt (Vaud) (VD)";"L'Orient";"E6.23836";"N46.60094";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Le Sentier";"E6.23198";"N46.60831";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Le Solliat";"E6.23450";"N46.61975";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Le Brassus";"E6.21015";"N46.58188";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Les Charbonnières";"E6.31346";"N46.66675";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Le Lieu";"E6.28208";"N46.64744";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Le Séchey";"E6.29999";"N46.66013";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Le Mont-Pèlerin";"E6.83019";"N46.48158";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Chardonne";"E6.82698";"N46.47683";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Corseaux";"E6.83280";"N46.47230";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Corsier-sur-Vevey";"E6.84169";"N46.47019";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Les Monts-de-Corsier";"E6.87676";"N46.49949";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Fenil-sur-Corsier";"E6.86617";"N46.48361";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Jongny";"E6.84213";"N46.47790";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Clarens";"E6.89248";"N46.44202";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Chailly-Montreux";"E6.89199";"N46.45441";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Brent";"E6.90143";"N46.45758";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Montreux";"E6.91279";"N46.43083";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Territet";"E6.92315";"N46.42679";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Chernex";"E6.91361";"N46.44258";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Glion";"E6.92562";"N46.43212";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Caux";"E6.93859";"N46.43271";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Chamby";"E6.91351";"N46.44930";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Villard-sur-Chamby";"E6.93138";"N46.46366";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Les Avants";"E6.94282";"N46.45310";;
2;"Switzerland";"Waadt (Vaud) (VD)";"La Tour-de-Peilz";"E6.85701";"N46.45360";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Vevey";"E6.84815";"N46.45906";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Veytaux";"E6.92881";"N46.42081";;
2;"Switzerland";"Waadt (Vaud) (VD)";"St-Légier-La Chiésaz";"E6.88398";"N46.47136";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Blonay";"E6.89440";"N46.46585";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Belmont-sur-Yverdon";"E6.62392";"N46.74552";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Bioley-Magnoux";"E6.71182";"N46.72688";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Chamblon";"E6.60657";"N46.77854";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Champvent";"E6.57516";"N46.78348";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Essert-sous-Champvent";"E6.58463";"N46.79318";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Villars-sous-Champvent";"E6.58323";"N46.78635";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Chavannes-le-Chêne";"E6.77711";"N46.77685";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Chêne-Pâquier";"E6.76878";"N46.77133";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Cheseaux-Noréaz";"E6.67686";"N46.78309";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Cronay";"E6.69638";"N46.75714";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Cuarny";"E6.68881";"N46.77007";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Démoret";"E6.75637";"N46.74743";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Donneloye";"E6.71614";"N46.74506";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Gossens";"E6.70025";"N46.73931";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Mézery-près-Donneloye";"E6.72742";"N46.74906";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Prahins";"E6.74017";"N46.73527";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Ependes VD";"E6.60848";"N46.74507";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Mathod";"E6.56730";"N46.76678";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Molondin";"E6.74855";"N46.75973";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Montagny-près-Yverdon";"E6.61228";"N46.79300";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Oppens";"E6.69245";"N46.71410";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Orges";"E6.58855";"N46.80801";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Orzens";"E6.68369";"N46.72138";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Pomy";"E6.66947";"N46.75931";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Rovray";"E6.76518";"N46.78449";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Suchy";"E6.59899";"N46.72246";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Suscévaz";"E6.57796";"N46.76423";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Treycovagnes";"E6.60941";"N46.77412";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Ursins";"E6.66821";"N46.73533";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Valeyres-sous-Montagny";"E6.60890";"N46.79894";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Valeyres-sous-Ursins";"E6.65562";"N46.74629";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Villars-Epeney";"E6.69690";"N46.78171";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Vugelles-La Mothe";"E6.57859";"N46.82408";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Yverdon-les-Bains";"E6.64037";"N46.77886";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Gressy";"E6.63550";"N46.74799";;
2;"Switzerland";"Waadt (Vaud) (VD)";"Yvonand";"E6.74509";"N46.79822";;
2;"Switzerland";"Wallis (Valais) (VS)";"Brig";"E7.98958";"N46.31659";;
2;"Switzerland";"Wallis (Valais) (VS)";"Gamsen";"E7.95488";"N46.30520";;
2;"Switzerland";"Wallis (Valais) (VS)";"Brigerbad";"E7.91865";"N46.30008";;
2;"Switzerland";"Wallis (Valais) (VS)";"Glis";"E7.97805";"N46.31075";;
2;"Switzerland";"Wallis (Valais) (VS)";"Eggerberg";"E7.87698";"N46.30660";;
2;"Switzerland";"Wallis (Valais) (VS)";"Mund";"E7.93906";"N46.31635";;
2;"Switzerland";"Wallis (Valais) (VS)";"Birgisch";"E7.95770";"N46.31873";;
2;"Switzerland";"Wallis (Valais) (VS)";"Naters";"E7.98814";"N46.32560";;
2;"Switzerland";"Wallis (Valais) (VS)";"Blatten b. Naters";"E7.98335";"N46.35786";;
2;"Switzerland";"Wallis (Valais) (VS)";"Belalp";"E7.97462";"N46.37174";;
2;"Switzerland";"Wallis (Valais) (VS)";"Rothwald";"E8.04079";"N46.28101";;
2;"Switzerland";"Wallis (Valais) (VS)";"Ried-Brig";"E8.01713";"N46.31406";;
2;"Switzerland";"Wallis (Valais) (VS)";"Simplon Dorf";"E8.05621";"N46.19588";;
2;"Switzerland";"Wallis (Valais) (VS)";"Simplon Hospiz";"E8.02910";"N46.24665";;
2;"Switzerland";"Wallis (Valais) (VS)";"Gabi (Simplon)";"E8.07287";"N46.18492";;
2;"Switzerland";"Wallis (Valais) (VS)";"Termen";"E8.02091";"N46.32806";;
2;"Switzerland";"Wallis (Valais) (VS)";"Rosswald";"E8.04052";"N46.30414";;
2;"Switzerland";"Wallis (Valais) (VS)";"Gondo";"E8.14096";"N46.19575";;
2;"Switzerland";"Wallis (Valais) (VS)";"Ardon";"E7.25256";"N46.21044";;
2;"Switzerland";"Wallis (Valais) (VS)";"Chamoson";"E7.22501";"N46.20210";;
2;"Switzerland";"Wallis (Valais) (VS)";"Mayens-de-Chamoson";"E7.18158";"N46.20590";;
2;"Switzerland";"Wallis (Valais) (VS)";"Les Vérines (Chamoson)";"E7.20338";"N46.21050";;
2;"Switzerland";"Wallis (Valais) (VS)";"Némiaz (Chamoson)";"E7.22350";"N46.21231";;
2;"Switzerland";"Wallis (Valais) (VS)";"Grugnay (Chamoson)";"E7.21592";"N46.20672";;
2;"Switzerland";"Wallis (Valais) (VS)";"St-Pierre-de-Clages";"E7.23746";"N46.19224";;
2;"Switzerland";"Wallis (Valais) (VS)";"Conthey";"E7.30487";"N46.22735";;
2;"Switzerland";"Wallis (Valais) (VS)";"St-Séverin";"E7.30285";"N46.23872";;
2;"Switzerland";"Wallis (Valais) (VS)";"Erde";"E7.29333";"N46.23905";;
2;"Switzerland";"Wallis (Valais) (VS)";"Aven";"E7.27234";"N46.23648";;
2;"Switzerland";"Wallis (Valais) (VS)";"Daillon";"E7.30612";"N46.25611";;
2;"Switzerland";"Wallis (Valais) (VS)";"Clèbes (Nendaz)";"E7.33647";"N46.18517";;
2;"Switzerland";"Wallis (Valais) (VS)";"Aproz (Nendaz)";"E7.31595";"N46.20672";;
2;"Switzerland";"Wallis (Valais) (VS)";"Basse-Nendaz";"E7.31267";"N46.18948";;
2;"Switzerland";"Wallis (Valais) (VS)";"Fey (Nendaz)";"E7.26847";"N46.18736";;
2;"Switzerland";"Wallis (Valais) (VS)";"Bieudron (Nendaz)";"E7.27784";"N46.19474";;
2;"Switzerland";"Wallis (Valais) (VS)";"Condémines (Nendaz)";"E7.25582";"N46.17696";;
2;"Switzerland";"Wallis (Valais) (VS)";"Saclentse";"E7.31974";"N46.17591";;
2;"Switzerland";"Wallis (Valais) (VS)";"Baar (Nendaz)";"E7.32947";"N46.20470";;
2;"Switzerland";"Wallis (Valais) (VS)";"Beuson (Nendaz)";"E7.32372";"N46.18143";;
2;"Switzerland";"Wallis (Valais) (VS)";"Brignon (Nendaz)";"E7.32733";"N46.18907";;
2;"Switzerland";"Wallis (Valais) (VS)";"Haute-Nendaz";"E7.29444";"N46.18332";;
2;"Switzerland";"Wallis (Valais) (VS)";"Siviez (Nendaz)";"E7.31637";"N46.13576";;
2;"Switzerland";"Wallis (Valais) (VS)";"Sornard (Nendaz)";"E7.30474";"N46.18548";;
2;"Switzerland";"Wallis (Valais) (VS)";"Vétroz";"E7.28169";"N46.22722";;
2;"Switzerland";"Wallis (Valais) (VS)";"Bourg-St-Pierre";"E7.21255";"N45.94961";;
2;"Switzerland";"Wallis (Valais) (VS)";"Liddes";"E7.18474";"N45.99106";;
2;"Switzerland";"Wallis (Valais) (VS)";"Fontaine Dessus (Liddes)";"E7.17403";"N46.00573";;
2;"Switzerland";"Wallis (Valais) (VS)";"Fontaine Dessous (Liddes)";"E7.16799";"N46.00996";;
